State,latitude,longitude,County,Total
Michigan,42.59599185,-84.83740035,"Somerset, Maryland, US",634
Michigan,45.52625509,-84.89083249,"St. Mary's, Maryland, US",156
Michigan,43.02244215,-83.70589709,"Talbot, Maryland, US",4393
Michigan,43.98901072,-84.38774817,"Unassigned, Maryland, US",91
Michigan,46.40862701,-89.69377193,"Washington, Maryland, US",156
Michigan,44.69565625,-85.55585247,"Wicomico, Maryland, US",467
Michigan,43.29265605,-84.60505416,"Worcester, Maryland, US",262
Michigan,41.88753639,-84.59312019,"Barnstable, Massachusetts, US",334
Michigan,46.89988536,-88.68495385,"Berkshire, Massachusetts, US",388
Michigan,43.83353985,-83.04078453,"Bristol, Massachusetts, US",219
Michigan,42.59716886,-84.37472069,"Dukes, Massachusetts, US",3362
Michigan,42.94502238,-85.07413319,"Dukes and Nantucket,Massachusetts,US",350
Michigan,44.35486835,-83.63484895,"Essex, Massachusetts, US",209
Michigan,46.20974132,-88.53136251,"Franklin, Massachusetts, US",114
Michigan,43.64060976,-84.84664923,"Hampden, Massachusetts, US",683
Michigan,42.24807035,-84.42258681,"Hampshire, Massachusetts, US",1037
Michigan,42.24542231,-85.53038622,"Middlesex, Massachusetts, US",2707
Michigan,44.68512729,-85.09085699,"Nantucket, Massachusetts, US",82
Michigan,43.03197711,-85.54934642,"Norfolk, Massachusetts, US",9594
Michigan,47.63197653,-88.41434263,"Out of MA, Massachusetts, US",8
Michigan,43.99050893,-85.802173,"Plymouth, Massachusetts, US",32
Michigan,43.09052506,-83.22153148,"Suffolk, Massachusetts, US",593
Michigan,44.94430054,-85.80150326,"Unassigned, Massachusetts, US",111
Michigan,41.89475156,-84.06603727,"Worcester, Massachusetts, US",787
Michigan,42.60302282,-83.91297209,"Alcona, Michigan, US",1335
Michigan,46.47227431,-85.54471223,"Alger, Michigan, US",12
Michigan,46.07028979,-85.04980537,"Allegan, Michigan, US",57
Michigan,42.69158356,-82.92752801,"Alpena, Michigan, US",14229
Michigan,44.33352407,-86.05626916,"Antrim, Michigan, US",71
Michigan,46.4338914,-87.64043701,"Arenac, Michigan, US",341
Michigan,43.99509218,-86.24988902,"Baraga, Michigan, US",136
Michigan,43.64064262,-85.32463223,"Barry, Michigan, US",195
Michigan,45.58038692,-87.55370409,"Bay, Michigan, US",339
Michigan,43.64330771,-84.38804374,"Benzie, Michigan, US",585
Michigan,44.33772443,-85.09256478,"Berrien, Michigan, US",59
Michigan,41.92734151,-83.53749864,"Branch, Michigan, US",1486
Michigan,43.31082541,-85.15252824,"Calhoun, Michigan, US",304
Michigan,45.0275929,-84.12696227,"Cass, Michigan, US",14
Michigan,43.29123859,-86.15176712,"Charlevoix, Michigan, US",1475
Michigan,43.554374,-85.80070107,"Cheboygan, Michigan, US",339
Michigan,42.66090111,-83.38595416,"Chippewa, Michigan, US",20235
Michigan,43.64124435,-86.26726673,"Clare, Michigan, US",514
Michigan,44.33481032,-84.12725175,"Clinton, Michigan, US",65
Michigan,46.6652262,-89.31390481,"Crawford, Michigan, US",42
Michigan,43.98992088,-85.32566756,"Delta, Michigan, US",93
Michigan,44.68192279,-84.12939244,"Dickinson, Michigan, US",30
Michigan,45.02085831,-84.59898295,"Eaton, Michigan, US",172
Michigan,42.95996803,-85.9969107,"Emmet, Michigan, US",3296
Michigan,45.34018577,-83.91498656,"Federal Correctional Institution (FCI), Michigan, US",26
Michigan,44.33473082,-84.61067651,"Genesee, Michigan, US",93
Michigan,43.33433923,-84.0513121,"Gladwin, Michigan, US",2894
Michigan,43.42406072,-82.82055898,"Gogebic, Michigan, US",147
Michigan,46.19235734,-86.19972234,"Grand Traverse, Michigan, US",24
Michigan,42.953928,-84.14585902,"Gratiot, Michigan, US",499
Michigan,42.92655373,-82.67937954,"Hillsdale, Michigan, US",980
Michigan,41.91441767,-85.52797979,"Houghton, Michigan, US",735
Michigan,43.46606813,-83.41897025,"Huron, Michigan, US",497
Michigan,42.25190229,-86.01939087,"Ingham, Michigan, US",744
Michigan,42.253105,-83.83853204,"Ionia, Michigan, US",3419
Michigan,42.28098405,-83.281255,"Iosco, Michigan, US",34582
Michigan,44.33853602,-85.57712739,"Iron, Michigan, US",120
Minnesota,46.60962049,-93.4116826,"Isabella, Michigan, US",74
Minnesota,45.27476015,-93.24604565,"Jackson, Michigan, US",5870
Minnesota,46.93479392,-95.67158144,"Kalamazoo, Michigan, US",257
Minnesota,47.97373527,-94.93732139,"Kalkaska, Michigan, US",388
Minnesota,45.69804958,-93.99514135,"Kent, Michigan, US",522
Minnesota,45.42712824,-96.41403739,"Keweenaw, Michigan, US",73
Minnesota,44.03554215,-94.06699781,"Lake, Michigan, US",1632
Minnesota,44.24205652,-94.72562874,"Lapeer, Michigan, US",182
Minnesota,46.59180601,-92.67601019,"Leelanau, Michigan, US",246
Minnesota,44.82017001,-93.8009918,"Lenawee, Michigan, US",1375
Minnesota,46.95043611,-94.32603968,"Livingston, Michigan, US",142
Minnesota,45.02343421,-95.56403693,"Luce, Michigan, US",203
Minnesota,45.5021011,-92.90861945,"Mackinac, Michigan, US",466
Minnesota,46.89289518,-96.48761922,"Macomb, Michigan, US",1316
Minnesota,47.57992111,-95.37790562,"Manistee, Michigan, US",26
Minnesota,47.90504893,-90.52629546,"Marquette, Michigan, US",6
Minnesota,44.00715262,-95.18138802,"Mason, Michigan, US",219
Minnesota,46.48096553,-94.06755609,"Mecosta, Michigan, US",464
Minnesota,44.67172617,-93.06299363,"Menominee, Michigan, US",7280
Minnesota,44.02238415,-92.86244324,"Michigan Department of Corrections (MDOC), Michigan, US",214
Minnesota,45.93348491,-95.45335469,"Midland, Michigan, US",278
Minnesota,43.67381499,-93.94787458,"Missaukee, Michigan, US",132
Minnesota,43.67394126,-92.08980382,"Monroe, Michigan, US",111
Minnesota,43.67385583,-93.34884422,"Montcalm, Michigan, US",529
Minnesota,44.40849741,-92.7234195,"Montmorency, Michigan, US",344
Minnesota,45.93424769,-96.01139609,"Muskegon, Michigan, US",59
Minnesota,45.00761521,-93.47694895,"Newaygo, Michigan, US",26264
Minnesota,43.67129565,-91.49143057,"Oakland, Michigan, US",117
Minnesota,47.10778564,-94.91693868,"Oceana, Michigan, US",88
Minnesota,45.56181234,-93.29487636,"Ogemaw, Michigan, US",271
Minnesota,47.51009045,-93.63092229,"Ontonagon, Michigan, US",299
Minnesota,43.67423373,-95.15398258,"Osceola, Michigan, US",137
Minnesota,45.9459309,-93.29275192,"Oscoda, Michigan, US",116
Minnesota,45.1526059,-95.00586446,"Otsego, Michigan, US",955
Minnesota,48.77754106,-96.78317184,"Ottawa, Michigan, US",12
Minnesota,48.24539665,-93.78352843,"Out of MI, Michigan, US",117
Minnesota,44.9973857,-96.17488219,"Presque Isle, Michigan, US",47
Minnesota,47.64270764,-91.44557998,"Roscommon, Michigan, US",57
Minnesota,48.77217001,-94.90274472,"Saginaw, Michigan, US",21
Minnesota,44.37136597,-93.72844721,"Sanilac, Michigan, US",446
Minnesota,44.41311883,-96.26688165,"Schoolcraft, Michigan, US",105
Minnesota,44.41327865,-95.83806103,"Shiawassee, Michigan, US",661
Minnesota,47.32557075,-95.80921485,"St. Clair, Michigan, US",46
Minnesota,48.35825983,-96.37017407,"St. Joseph, Michigan, US",50
Minnesota,43.67429718,-94.55099908,"Tuscola, Michigan, US",357
Minnesota,44.82367677,-94.27287017,"Unassigned, Michigan, US",470
Minnesota,45.12328869,-94.52839455,"Van Buren, Michigan, US",189
Minnesota,45.93705297,-93.63236823,"Washtenaw, Michigan, US",153
Minnesota,46.01265363,-94.27341528,"Wayne, Michigan, US",216
Minnesota,43.67142874,-92.75234549,"Wexford, Michigan, US",1308
Minnesota,44.02216709,-95.76328482,"Aitkin, Minnesota, US",156
Minnesota,44.35291112,-94.24710352,"Anoka, Minnesota, US",515
Minnesota,43.67434621,-95.75329576,"Becker, Minnesota, US",1943
Minnesota,47.32628443,-96.45620947,"Beltrami, Minnesota, US",52
Minnesota,44.00374114,-92.40209944,"Benton, Minnesota, US",2346
Minnesota,46.40846929,-95.70835255,"Big Stone, Minnesota, US",407
Minnesota,48.06642577,-96.0370814,"Blue Earth, Minnesota, US",115
Minnesota,46.12105238,-92.74070188,"Brown, Minnesota, US",307
Minnesota,44.02301619,-96.25841142,"Carlton, Minnesota, US",216
Minnesota,47.77372465,-96.40134647,"Carver, Minnesota, US",294
Minnesota,45.58606667,-95.44451209,"Cass, Minnesota, US",90
Minnesota,45.01625271,-93.09872295,"Chippewa, Minnesota, US",10635
Minnesota,47.87197525,-96.09561104,"Chisago, Minnesota, US",40
Minnesota,44.40555844,-95.25207021,"Clay, Minnesota, US",151
Minnesota,44.72836381,-94.94553734,"Clearwater, Minnesota, US",136
Minnesota,44.3543376,-93.29658715,"Cook, Minnesota, US",1311
Minnesota,43.67482683,-96.25296832,"Cottonwood, Minnesota, US",162
Minnesota,48.77501878,-95.81079919,"Crow Wing, Minnesota, US",117
Minnesota,44.6490231,-93.53340251,"Dakota, Minnesota, US",2487
Minnesota,45.44447208,-93.77617511,"Dodge, Minnesota, US",1114
Minnesota,44.5796592,-94.23164924,"Douglas, Minnesota, US",189
Minnesota,47.6048407,-92.46879855,"Faribault, Minnesota, US",1451
Minnesota,45.55192576,-94.61078221,"Fillmore,Minnesota,US",3865
Minnesota,44.02240351,-93.22627088,"Freeborn, Minnesota, US",530
Minnesota,45.58613007,-96.00163705,"Goodhue, Minnesota, US",94
Minnesota,45.2829032,-95.68264092,"Grant, Minnesota, US",123
Minnesota,46.06996226,-94.89785296,"Hennepin, Minnesota, US",483
Minnesota,45.77298854,-96.47062949,"Houston, Minnesota, US",29
Minnesota,44.28424356,-92.23121312,"Hubbard, Minnesota, US",180
Minnesota,46.58589171,-94.96968506,"Isanti, Minnesota, US",67
Minnesota,44.02211116,-93.58720034,"Itasca, Minnesota, US",566
Minnesota,45.03864533,-92.88429635,"Jackson, Minnesota, US",3652
Minnesota,43.97823903,-94.61413846,"Kanabec, Minnesota, US",514
Minnesota,46.35721532,-96.4684375,"Kandiyohi, Minnesota, US",58
Minnesota,43.98772283,-91.78081305,"Kittson, Minnesota, US",855
Minnesota,45.17297924,-93.96234781,"Koochiching, Minnesota, US",1553
Minnesota,44.71710183,-95.86842453,"Lac qui Parle,Minnesota,US",169
Mississippi,31.47669768,-91.35326037,"Lake, Minnesota, US",926
Mississippi,34.88084463,-88.57996173,"Lake of the Woods, Minnesota, US",786
Mississippi,31.17467303,-90.80501621,"Le Sueur, Minnesota, US",321
Mississippi,33.08658803,-89.57838564,"Lincoln, Minnesota, US",653
Mississippi,34.81681228,-89.18945516,"Lyon, Minnesota, US",223
Mississippi,33.79696941,-90.87372121,"Mahnomen, Minnesota, US",1813
Mississippi,33.93683395,-89.33686647,"Marshall, Minnesota, US",508
Mississippi,33.44834567,-89.91994479,"Martin, Minnesota, US",314
Mississippi,33.91983202,-88.9481545,"McLeod, Minnesota, US",667
Mississippi,33.34598242,-89.24809382,"Meeker, Minnesota, US",181
Mississippi,31.97061673,-90.90702196,"Mille Lacs, Minnesota, US",459
Mississippi,32.04158545,-88.6889622,"Morrison, Minnesota, US",570
Mississippi,33.65358105,-88.77784255,"Mower, Minnesota, US",585
Mississippi,34.22772299,-90.60415045,"Murray, Minnesota, US",1144
Mississippi,31.86977774,-90.44565118,"Nicollet, Minnesota, US",1166
Mississippi,31.63225413,-89.55389939,"Nobles, Minnesota, US",813
Mississippi,34.87625235,-89.99091418,"Norman, Minnesota, US",5477
Mississippi,31.18961454,-89.25832496,"Olmsted, Minnesota, US",2425
Mississippi,31.47786634,-90.89672989,"Otter Tail, Minnesota, US",192
Mississippi,30.86259065,-88.64436789,"Out of MN, Minnesota, US",759
Mississippi,31.21444233,-88.63922281,"Pennington, Minnesota, US",359
Mississippi,33.77036166,-89.80245083,"Pine, Minnesota, US",1072
Mississippi,30.41830223,-89.48851033,"Pipestone, Minnesota, US",572
Mississippi,30.51359752,-89.12467576,"Polk, Minnesota, US",3805
Mississippi,32.2656285,-90.44435448,"Pope, Minnesota, US",7032
Mississippi,33.12345854,-90.08923538,"Ramsey, Minnesota, US",1095
Mississippi,33.12825718,-90.52252707,"Red Lake, Minnesota, US",375
Mississippi,32.72531359,-90.97392828,"Redwood, Minnesota, US",104
Mississippi,34.27993475,-88.3606733,"Renville, Minnesota, US",787
Mississippi,30.54020656,-88.64184064,"Rice, Minnesota, US",3430
Mississippi,32.01922104,-89.11786866,"Rock, Minnesota, US",562
Mississippi,31.73397872,-91.03764977,"Roseau, Minnesota, US",244
Mississippi,31.56884708,-89.8267099,"Scott, Minnesota, US",335
Mississippi,31.62257767,-89.168969,"Sherburne, Minnesota, US",2452
Mississippi,32.75462946,-88.64105766,"Sibley, Minnesota, US",288
Mississippi,34.35687874,-89.48490961,"St. Louis, Minnesota, US",2137
Mississippi,31.20572971,-89.5077704,"Stearns, Minnesota, US",1655
Mississippi,32.40419769,-88.66229662,"Steele, Minnesota, US",2038
Mississippi,31.55147224,-90.10841127,"Stevens, Minnesota, US",429
Mississippi,32.7536828,-89.52402044,"Swift, Minnesota, US",946
Mississippi,34.2918775,-88.68149954,"Todd, Minnesota, US",2654
Mississippi,33.55545125,-90.29900733,"Traverse, Minnesota, US",1383
Mississippi,31.53288662,-90.45391915,"Unassigned, Minnesota, US",1075
Mississippi,33.47386518,-88.4419153,"Wabasha, Minnesota, US",1449
Mississippi,32.63389156,-90.03513564,"Wadena, Minnesota, US",3233
Mississippi,31.23132643,-89.8209217,"Waseca, Minnesota, US",845
Mississippi,34.76216286,-89.50299462,"Washington, Minnesota, US",1085
Mississippi,33.89236763,-88.4808438,"Watonwan, Minnesota, US",1207
Mississippi,33.49419589,-89.61729103,"Wilkin, Minnesota, US",458
Mississippi,32.75339664,-89.11726492,"Winona, Minnesota, US",1556
Mississippi,32.40021118,-89.11843336,"Wright, Minnesota, US",767
Mississippi,33.11009499,-88.56949061,"Yellow Medicine, Minnesota, US",546
Mississippi,33.42491685,-88.87905132,"Adams, Mississippi, US",1763
Mississippi,34.36398677,-89.95064249,"Alcorn, Mississippi, US",1455
Mississippi,30.77090935,-89.58677275,"Amite, Mississippi, US",870
Mississippi,31.17161885,-88.99281835,"Attala, Mississippi, US",416
Mississippi,31.17507789,-90.40392572,"Benton, Mississippi, US",1224
Mississippi,34.226046,-89.03636807,"Bolivar, Mississippi, US",1249
Mississippi,34.61810501,-88.51986294,"Calhoun, Mississippi, US",834
Mississippi,34.25157572,-90.28908,"Carroll, Mississippi, US",373
Mississippi,32.26469147,-89.94537876,"Chickasaw, Mississippi, US",3225
Mississippi,32.4067041,-89.53789439,"Choctaw, Mississippi, US",1171
Mississippi,32.88149103,-90.8159538,"Claiborne, Mississippi, US",265
Mississippi,31.91282117,-89.91716179,"Clarke, Mississippi, US",1018
Mississippi,32.01744532,-89.50644846,"Clay, Mississippi, US",529
Mississippi,30.79187949,-89.11547539,"Coahoma, Mississippi, US",365
Mississippi,33.60192578,-90.58882684,"Copiah, Mississippi, US",1439
Mississippi,33.95339918,-90.1729398,"Covington, Mississippi, US",764
Mississippi,34.65133709,-89.94485778,"DeSoto, Mississippi, US",962
Mississippi,34.76872156,-88.90988194,"Forrest, Mississippi, US",654
Mississippi,34.74023475,-88.23917219,"Franklin, Mississippi, US",667
Mississippi,34.64967704,-90.37481167,"George, Mississippi, US",482
Mississippi,34.49162015,-89.00776006,"Greene, Mississippi, US",988
Mississippi,31.14971548,-90.10446654,"Grenada, Mississippi, US",595
Mississippi,32.35810271,-90.83352619,"Hancock, Mississippi, US",1384
Mississippi,33.28392041,-90.94196237,"Harrison, Mississippi, US",2197
Mississippi,31.64135687,-88.69573913,"Hinds, Mississippi, US",888
Mississippi,33.61300486,-89.28392912,"Holmes, Mississippi, US",333
Mississippi,31.16078225,-91.31018819,"Humphreys, Mississippi, US",302
Mississippi,33.08747908,-89.03391385,"Issaquena, Mississippi, US",735
Mississippi,34.02824175,-89.7076205,"Itawamba, Mississippi, US",423
Mississippi,32.77890365,-90.39656148,"Jackson, Mississippi, US",1046
Missouri,40.19058551,-92.60078167,"Jasper, Mississippi, US",326
Missouri,39.98492163,-94.80163024,"Jefferson, Mississippi, US",238
Missouri,40.43238737,-95.42970639,"Jefferson Davis, Mississippi, US",50
Missouri,39.215877,-91.84242683,"Jones, Mississippi, US",413
Missouri,36.70978521,-93.82919888,"Kemper, Mississippi, US",460
Missouri,37.50207671,-94.34757022,"Lafayette, Mississippi, US",178
Missouri,38.25271289,-94.34113157,"Lamar, Mississippi, US",101
Missouri,38.29503305,-93.28756116,"Lauderdale, Mississippi, US",275
Missouri,37.32449052,-90.02725304,"Lawrence, Mississippi, US",322
Missouri,38.99186229,-92.30723575,"Leake, Mississippi, US",4504
Missouri,39.65816401,-94.80138942,"Lee, Mississippi, US",1834
Missouri,36.71462476,-90.40421163,"Leflore, Mississippi, US",610
Missouri,39.65620858,-93.98308093,"Lincoln, Mississippi, US",79
Missouri,38.83674754,-91.92186505,"Lowndes, Mississippi, US",602
Missouri,38.02199522,-92.76083747,"Madison, Mississippi, US",884
Missouri,37.38489388,-89.6843587,"Marion, Mississippi, US",1588
Missouri,39.42762566,-93.50626255,"Marshall, Mississippi, US",137
Missouri,36.94160441,-90.96051322,"Monroe, Mississippi, US",87
Missouri,38.64789422,-94.353399,"Montgomery, Mississippi, US",1434
Missouri,37.72391475,-93.85445441,"Neshoba, Mississippi, US",95
Missouri,39.51499357,-92.9629191,"Newton, Mississippi, US",44
Missouri,36.9711783,-93.18537118,"Noxubee, Mississippi, US",1314
Missouri,40.41040752,-91.73661677,"Oktibbeha, Mississippi, US",61
Missouri,39.31132056,-94.41850862,"Out of MS, Mississippi, US",1760
Missouri,39.6013098,-94.40465394,"Panola, Mississippi, US",210
Missouri,38.50455671,-92.27860244,"Pearl River, Mississippi, US",1434
Missouri,38.844478,-92.80896081,"Perry, Mississippi, US",404
Missouri,37.97663738,-91.30528104,"Pike, Mississippi, US",369
Missouri,37.431814,-93.8503345,"Pontotoc, Mississippi, US",54
Missouri,37.6811355,-93.02127031,"Prentiss, Mississippi, US",182
Missouri,39.96145298,-93.98519678,"Quitman, Mississippi, US",98
Missouri,39.89201062,-94.40476508,"Rankin, Mississippi, US",126
Missouri,37.60663134,-91.50790473,"Scott, Mississippi, US",132
Missouri,36.9325593,-92.49905109,"Sharkey, Mississippi, US",174
Missouri,36.27167174,-90.09122243,"Simpson, Mississippi, US",764
Missouri,38.41127108,-91.07522826,"Smith, Mississippi, US",1610
Missouri,38.43947277,-91.50847147,"Stone, Mississippi, US",158
Missouri,40.21097916,-94.40944419,"Sunflower, Mississippi, US",121
Missouri,37.2575872,-93.34230916,"Tallahatchie, Mississippi, US",5701
Missouri,40.11406587,-93.56509276,"Tate, Mississippi, US",181
Missouri,40.35570088,-93.99222144,"Tippah, Mississippi, US",103
Missouri,38.38482826,-93.79293734,"Tishomingo, Mississippi, US",178
Missouri,37.94163617,-93.3203037,"Tunica, Mississippi, US",88
Missouri,40.09799248,-95.2163888,"Unassigned, Mississippi, US",75
Missouri,39.1435761,-92.69756691,"Union, Mississippi, US",167
Missouri,36.77383887,-91.88683935,"Walthall, Mississippi, US",556
Missouri,37.55487945,-90.7735296,"Warren, Mississippi, US",57
Missouri,39.01002188,-94.34724536,"Washington, Mississippi, US",7064
Missouri,37.20351921,-94.34050458,"Wayne, Mississippi, US",3634
Missouri,38.25926778,-90.53870896,"Webster, Mississippi, US",4021
Missouri,38.74719601,-93.80691168,"Wilkinson, Mississippi, US",1046
Missouri,39.0997,-94.5786,"Winston, Mississippi, US",10823
Missouri,40.12699751,-92.14780832,"Yalobusha, Mississippi, US",49
Missouri,37.65896829,-92.5888493,"Yazoo, Mississippi, US",584
Missouri,39.06986886,-93.78076396,"Adair, Missouri, US",486
Missouri,37.10626634,-93.83293097,"Andrew, Missouri, US",571
Missouri,40.09673161,-91.72070156,"Atchison, Missouri, US",81
Missouri,39.05345619,-90.95588181,"Audrain, Missouri, US",733
Missouri,39.87001769,-93.10704106,"Barry, Missouri, US",67
Missouri,39.78110272,-93.54645978,"Barton, Missouri, US",391
Missouri,39.83049768,-92.56453089,"Bates, Missouri, US",149
Missouri,37.47865134,-90.3467143,"Benton, Missouri, US",285
Missouri,38.16193985,-91.92249662,"Bollinger, Missouri, US",74
Missouri,39.80601912,-91.62203062,"Boone, Missouri, US",643
Missouri,36.62869595,-94.34867205,"Buchanan, Missouri, US",1052
Missouri,40.42212303,-93.5682959,"Butler, Missouri, US",28
Missouri,38.21450288,-92.42610898,"Caldwell, Missouri, US",463
Missouri,36.82516239,-89.29505753,"Callaway, Missouri, US",291
Missouri,38.63571781,-92.57976951,"Camden, Missouri, US",289
Missouri,39.49593978,-92.00043978,"Cape Girardeau, Missouri, US",86
Missouri,38.94022054,-91.47000721,"Carroll, Missouri, US",82
Missouri,38.4181765,-92.88791859,"Carter, Missouri, US",315
Missouri,36.59666326,-89.66070007,"Cass, Missouri, US",511
Missouri,36.90519407,-94.3394104,"Cedar, Missouri, US",1407
Missouri,40.36079813,-94.88133008,"Chariton, Missouri, US",729
Missouri,36.68710164,-91.4033755,"Christian, Missouri, US",102
